day,transformer,district,SAIFI
2023-10-13,norc579,Achimota,0.0
2023-10-13,norc835,Achimota,0.0
2023-10-14,41,Achimota,0.0
2023-10-14,410,Mampong,0.0
2023-10-15,14,Achimota,0.0
2023-10-15,214,Dansoman,0.0
2023-10-15,225,Dansoman,1.0
2023-10-15,84,Achimota,0.0
2023-10-16,13,Achimota,0.0
2023-10-16,223,Dansoman,0.0
2023-10-17,46,Achimota,0.0
2023-10-17,5,Achimota,0.35207823960880197
2023-10-17,norc926,Achimota,0.0
2023-10-19,211,Dansoman,0.0
2023-10-20,213,Dansoman,0.0
2023-10-20,26,Achimota,0.0
2023-10-21,30,Achimota,2.7127158555729984
2023-10-21,norc469,Kaneshie,0.0
2023-10-22,229,Dansoman,0.0
2023-10-22,304,Kaneshie,0.0
2023-10-22,96,Achimota,0.0
2023-10-22,norc442,Kaneshie,0.0
2023-10-23,417,Mampong,0.0
2023-10-23,71,Achimota,0.0
2023-10-23,norc155,Dansoman,0.0
2023-10-23,norc165,Dansoman,0.0
2023-10-24,64,Achimota,0.0
2023-10-24,79,Achimota,0.0
2023-10-25,430,Mampong,0.0
2023-10-25,87,Achimota,0.0
2023-10-25,94,Achimota,1.3681710213776723
2023-10-25,norc450,Kaneshie,0.0
2023-10-25,norc923,Achimota,0.0
2023-10-26,28,Achimota,0.3333333333333333
2023-10-26,415,Mampong,1.0
2023-10-26,435,Mampong,1.0
2023-10-26,83,Achimota,2.0
2023-10-26,norc155,Dansoman,4.0
2023-10-26,norc450,Kaneshie,0.0
2023-10-26,norc524,Achimota,0.5061511423550088
2023-10-27,418,Mampong,0.0
2023-10-27,95,Achimota,0.0
2023-10-27,norc337,Achimota,0.0
2023-10-28,51,Achimota,1.3670886075949369
2023-10-29,229,Dansoman,0.0
2023-10-29,39,Achimota,0.0
2023-11-01,329,Kaneshie,0.0
2023-11-01,norc323,Kaneshie,0.0
2023-11-01,norc927,Achimota,0.0
2023-11-02,19,Achimota,0.0
2023-11-02,231,Dansoman,0.0
2023-11-02,329,Kaneshie,0.0
2023-11-02,norc934,Achimota,0.0
2023-11-03,207,Dansoman,0.0
2023-11-03,231,Dansoman,0.0
2023-11-03,60,Achimota,1.0
2023-11-03,norc155,Dansoman,0.0
2023-11-05,1,Achimota,0.0
2023-11-06,209,Dansoman,0.0
2023-11-06,220,Dansoman,0.3333333333333333
2023-11-06,25,Achimota,0.5
2023-11-06,313,Kaneshie,0.0
2023-11-06,417,Mampong,1.0
2023-11-07,229,Dansoman,0.632967032967033
2023-11-07,323,Kaneshie,0.0
2023-11-07,norc474,Kaneshie,0.0
2023-11-07,norc606,Achimota,0.0
2023-11-08,423,Mampong,0.0
2023-11-09,9,Achimota,0.0
2023-11-10,225,Dansoman,0.0
2023-11-10,norc104,Dansoman,0.5454545454545454
2023-11-10,norc225,Kaneshie,0.0
2023-11-10,norc421,Kaneshie,0.0
2023-11-12,12,Achimota,2.0
2023-11-12,19,Achimota,0.0
2023-11-12,404,Mampong,0.0
2023-11-12,norc602,Achimota,1.0
2023-11-12,norc858,Achimota,1.0
2023-11-13,213,Dansoman,0.0
2023-11-13,408,Mampong,0.0
2023-11-13,50,Achimota,0.5
2023-11-14,norc165,Dansoman,0.0
2023-11-15,313,Kaneshie,0.0
2023-11-15,norc858,Achimota,0.0
2023-11-15,norc877,Achimota,0.0
2023-11-16,21,Achimota,0.0
2023-11-16,225,Dansoman,0.0
2023-11-16,330,Kaneshie,0.0
2023-11-16,410,Mampong,1.0
2023-11-16,456,Mampong,0.0
2023-11-16,norc1104,Mampong,0.5423728813559322
2023-11-17,21,Achimota,1.0
2023-11-17,222,Dansoman,0.6666666666666666
2023-11-18,413,Mampong,0.0
2023-11-18,norc388,Kaneshie,0.0
2023-11-18,norc854,Achimota,0.8347826086956521
2023-11-20,46,Achimota,0.0
2023-11-20,norc146,Dansoman,0.0
2023-11-20,norc323,Kaneshie,0.0
2023-11-20,norc438,Kaneshie,0.0
2023-11-21,456,Mampong,0.0
2023-11-22,17,Achimota,0.0
2023-11-22,99,Achimota,0.0
2023-11-23,405,Mampong,0.0
2023-11-24,204,Dansoman,0.5236363636363637
2023-11-24,215,Dansoman,0.0
2023-11-24,231,Dansoman,0.0
2023-11-24,25,Achimota,0.5
2023-11-24,329,Kaneshie,0.0
2023-11-24,439,Mampong,0.0
2023-11-25,454,Mampong,0.0
2023-11-26,218,Dansoman,0.0
2023-11-26,46,Achimota,0.48566610455311976
2023-11-27,306,Kaneshie,0.0
2023-11-27,407,Mampong,0.0
2023-11-27,66,Achimota,0.0
2023-11-27,92,Achimota,1.0
2023-11-27,norc537,Achimota,1.0
2023-11-28,430,Mampong,1.0
2023-11-28,441,Mampong,0.0
2023-11-28,57,Achimota,0.0
2023-11-29,204,Dansoman,0.0
2023-11-29,303,Kaneshie,0.0
2023-11-29,427,Mampong,0.0
2023-11-29,444,Mampong,0.0
2023-11-29,75,Achimota,0.0
2023-12-01,218,Dansoman,0.0
2023-12-02,403,Mampong,0.0
2023-12-02,410,Mampong,0.0
2023-12-02,80,Achimota,0.0
2023-12-04,210,Dansoman,0.0
2023-12-04,27,Achimota,0.0
2023-12-04,304,Kaneshie,0.0
2023-12-04,329,Kaneshie,0.0
2023-12-05,80,Achimota,0.0
2023-12-05,94,Achimota,0.0
2023-12-06,30,Achimota,0.0
2023-12-06,415,Mampong,2.0
2023-12-06,norc932,Achimota,0.0
2023-12-07,411,Mampong,0.0
2023-12-07,norc923,Achimota,0.0
2023-12-08,419,Mampong,0.0
2023-12-09,224,Dansoman,0.0
2023-12-09,225,Dansoman,0.0
2023-12-09,327,Kaneshie,0.0
2023-12-09,441,Mampong,0.0
2023-12-10,31,Achimota,0.0
2023-12-11,307,Kaneshie,0.0
2023-12-11,31,Achimota,0.0
2023-12-11,norc533,Achimota,0.0
2023-12-12,100,Achimota,0.0
2023-12-12,319,Kaneshie,0.0
2023-12-12,431,Mampong,0.0
2023-12-12,57,Achimota,0.0
2023-12-12,88,Achimota,0.0
2023-12-12,91,Achimota,0.0
2023-12-12,norc532,Achimota,0.0
2023-12-13,202,Dansoman,0.0
2023-12-13,322,Kaneshie,0.0
2023-12-13,433,Mampong,0.0
2023-12-13,norc109,Dansoman,0.0
2023-12-13,norc477,Kaneshie,0.0
2023-12-13,norc833,Achimota,0.0
2023-12-14,407,Mampong,1.0
2023-12-14,420,Mampong,1.0
2023-12-15,10,Achimota,0.0
2023-12-15,norc104,Dansoman,0.0
2023-12-16,223,Dansoman,0.0
2023-12-16,28,Achimota,0.0
2023-12-16,426,Mampong,0.0
2023-12-16,441,Mampong,0.0
2023-12-17,229,Dansoman,0.6889952153110048
2023-12-17,409,Mampong,0.0
2023-12-17,440,Mampong,0.0
2023-12-17,79,Achimota,1.0
2023-12-18,48,Achimota,0.0
2023-12-18,59,Achimota,0.7658007772550623
2023-12-18,81,Achimota,0.0
2023-12-19,215,Dansoman,0.0
2023-12-20,30,Achimota,0.0
2023-12-20,414,Mampong,1.0
2023-12-20,419,Mampong,1.0
2023-12-20,45,Achimota,0.8203375347148045
2023-12-20,95,Achimota,0.0
2023-12-20,norc930,Achimota,0.0
2023-12-21,norc603,Achimota,1.0
2023-12-22,14,Achimota,0.0
2023-12-22,211,Dansoman,0.0
2023-12-22,434,Mampong,0.0
2023-12-22,63,Achimota,0.0
2023-12-22,norc835,Achimota,0.0
2023-12-23,232,Dansoman,0.0
2023-12-23,405,Mampong,0.0
2023-12-24,321,Kaneshie,0.0
2023-12-24,71,Achimota,0.0
2023-12-24,norc331,Kaneshie,0.0
2023-12-24,norc456,Kaneshie,0.0
2023-12-25,13,Achimota,0.0
2023-12-25,norc603,Achimota,0.0
2023-12-26,210,Dansoman,0.0
2023-12-26,norc923,Achimota,1.4376039933444258
2023-12-26,norc930,Achimota,1.0034843205574913
2023-12-27,211,Dansoman,0.0
2023-12-27,norc477,Kaneshie,0.0
2023-12-28,212,Dansoman,0.5
2023-12-29,2,Achimota,0.0
2023-12-29,6,Achimota,0.0
2023-12-30,236,Dansoman,0.0
2023-12-30,324,Kaneshie,0.0
2023-12-30,425,Mampong,0.0
2023-12-31,318,Kaneshie,0.0
2023-12-31,57,Achimota,0.0
2023-12-31,norc854,Achimota,0.0
2023-01-01,223,Dansoman,0.0
2023-01-01,424,Mampong,0.0
2023-01-02,norc602,Achimota,0.0
2023-01-03,437,Mampong,1.0011587485515643
2023-01-03,norc225,Kaneshie,0.0
2023-01-03,norc356,Achimota,0.0
2023-01-04,206,Dansoman,0.0
2023-01-04,305,Kaneshie,0.0
2023-01-04,319,Kaneshie,0.0
2023-01-05,204,Dansoman,0.5
2023-01-05,417,Mampong,0.0
2023-01-05,norc109,Dansoman,0.0
2023-01-05,norc172,Dansoman,1.0
2023-01-06,224,Dansoman,0.0
2023-01-06,417,Mampong,0.0
2023-01-06,59,Achimota,0.7639257294429708
2023-01-07,313,Kaneshie,0.0
2023-01-07,70,Achimota,0.0
2023-01-07,75,Achimota,0.0
2023-01-07,norc474,Kaneshie,0.0
2023-01-08,203,Dansoman,0.5
2023-01-09,11,Achimota,0.0
2023-01-09,21,Achimota,0.0
2023-01-09,226,Dansoman,0.0
2023-01-09,8,Achimota,0.0
2023-01-10,17,Achimota,0.6666666666666666
2023-01-10,209,Dansoman,0.6666666666666666
2023-01-11,norc477,Kaneshie,0.0
2023-01-12,5,Achimota,0.0
2023-01-12,66,Achimota,0.0
2023-01-13,206,Dansoman,0.3333333333333333
2023-01-13,308,Kaneshie,0.0
2023-01-13,323,Kaneshie,0.0
2023-01-14,213,Dansoman,0.0
2023-01-14,225,Dansoman,0.0
2023-01-14,424,Mampong,0.0
2023-01-15,11,Achimota,0.0
2023-01-16,55,Achimota,0.0
2023-01-17,421,Mampong,0.0
2023-01-17,94,Achimota,0.3333333333333333
2023-01-17,norc388,Kaneshie,0.5274725274725275
2023-01-18,52,Achimota,0.0
2023-01-19,404,Mampong,0.0
2023-01-20,208,Dansoman,0.0
2023-01-20,401,Mampong,1.0
2023-01-21,13,Achimota,0.6744730679156908
2023-01-22,407,Mampong,0.0
2023-01-23,403,Mampong,0.0
2023-01-24,401,Mampong,0.0
2023-01-24,norc926,Achimota,0.5
2023-01-25,12,Achimota,0.0
2023-01-25,213,Dansoman,0.0
2023-01-25,236,Dansoman,0.0
2023-01-25,62,Achimota,3.0
2023-01-25,norc877,Achimota,3.0
2023-01-26,305,Kaneshie,0.0
2023-01-27,215,Dansoman,0.0
2023-01-27,314,Kaneshie,0.0
2023-01-27,329,Kaneshie,0.6666666666666666
2023-01-27,418,Mampong,0.7977839335180056
2023-01-30,208,Dansoman,0.0
2023-01-30,429,Mampong,0.0
2023-01-30,431,Mampong,0.4330827067669173
2023-01-30,norc602,Achimota,0.0
2023-01-30,norc926,Achimota,0.0
2023-01-31,39,Achimota,0.0
2023-01-31,52,Achimota,0.0
2023-01-31,99,Achimota,0.0
2023-01-31,norc112,Dansoman,0.0
2023-02-01,420,Mampong,0.0
2023-02-01,455,Mampong,0.0
2023-02-01,61,Achimota,0.0
2023-02-02,403,Mampong,0.6666666666666666
2023-02-02,404,Mampong,0.0
2023-02-03,441,Mampong,0.0
2023-02-03,75,Achimota,0.0
2023-02-03,norc388,Kaneshie,0.0
2023-02-04,326,Kaneshie,0.0
2023-02-04,5,Achimota,0.0
2023-02-05,309,Kaneshie,0.0
2023-02-05,65,Achimota,1.3333333333333333
2023-02-05,89,Achimota,0.9085173501577287
2023-02-07,227,Dansoman,0.0
2023-02-07,47,Achimota,0.0
2023-02-08,14,Achimota,0.0
2023-02-08,308,Kaneshie,0.0
2023-02-08,norc524,Achimota,0.0
2023-02-09,232,Dansoman,0.0
2023-02-09,62,Achimota,0.0
2023-02-10,219,Dansoman,0.0
2023-02-11,201,Dansoman,0.0
2023-02-11,236,Dansoman,0.0
2023-02-11,79,Achimota,0.0
2023-02-11,norc112,Dansoman,0.0
2023-02-12,19,Achimota,0.3333333333333333
2023-02-12,318,Kaneshie,0.0
2023-02-12,428,Mampong,0.0
2023-02-12,430,Mampong,0.0
2023-02-12,norc104,Dansoman,0.6682134570765661
2023-02-12,norc388,Kaneshie,0.0
2023-02-12,norc934,Achimota,0.0
2023-02-13,11,Achimota,0.0
2023-02-13,327,Kaneshie,0.0
2023-02-13,444,Mampong,0.0
2023-02-13,64,Achimota,0.0
2023-02-13,72,Achimota,0.0
2023-02-14,67,Achimota,0.9913941480206541
2023-02-15,407,Mampong,0.0
2023-02-15,63,Achimota,1.0
2023-02-16,norc337,Achimota,0.0
2023-02-17,221,Dansoman,0.0
2023-02-17,425,Mampong,0.0
2023-02-18,16,Achimota,0.0
2023-02-18,223,Dansoman,0.0
2023-02-18,432,Mampong,0.0
2023-02-19,220,Dansoman,0.0
2023-02-20,215,Dansoman,0.0
2023-02-20,73,Achimota,1.0
2023-02-20,norc835,Achimota,0.0
2023-02-21,422,Mampong,0.0
2023-02-21,norc474,Kaneshie,0.0
2023-02-23,424,Mampong,1.7576285963382738
2023-02-23,82,Achimota,0.8841407257321791
2023-02-24,norc1146,Mampong,0.0
2023-02-25,230,Dansoman,0.0
2023-02-25,63,Achimota,0.0
2023-02-25,65,Achimota,0.0
2023-02-25,76,Achimota,0.0
2023-02-25,77,Achimota,0.0
2023-02-25,norc331,Kaneshie,0.0
2023-02-25,norc469,Kaneshie,0.0
2023-02-26,202,Dansoman,0.0
2023-02-26,39,Achimota,0.0
2023-02-27,238,Dansoman,0.5034965034965035
2023-02-27,413,Mampong,0.0
2023-02-27,norc926,Achimota,0.0
2023-02-28,65,Achimota,0.0
2023-02-28,norc474,Kaneshie,0.0
2023-03-01,83,Achimota,0.0
2023-03-02,219,Dansoman,0.0
2023-03-02,301,Kaneshie,0.0
2023-03-02,norc337,Achimota,0.0
2023-03-03,78,Achimota,0.055770720371804805
2023-03-04,208,Dansoman,0.0
2023-03-04,322,Kaneshie,0.0
2023-03-04,9,Achimota,0.0
2023-03-05,206,Dansoman,0.0
2023-03-05,305,Kaneshie,0.0
2023-03-06,norc456,Kaneshie,0.0
2023-03-07,70,Achimota,1.3333333333333333
2023-03-07,83,Achimota,0.5680473372781065
2023-03-07,norc450,Kaneshie,0.0
2023-03-07,norc469,Kaneshie,0.0
2023-03-07,norc732,Achimota,0.0
2023-03-08,215,Dansoman,0.0
2023-03-08,229,Dansoman,0.0
2023-03-08,316,Kaneshie,0.0
2023-03-08,75,Achimota,1.0
2023-03-08,88,Achimota,0.0
2023-03-09,91,Achimota,0.0
2023-03-10,205,Dansoman,0.0
2023-03-10,455,Mampong,0.0
2023-03-10,norc104,Dansoman,0.0
2023-03-10,norc519,Achimota,0.0
2023-03-11,425,Mampong,1.0052356020942408
2023-03-11,73,Achimota,0.0
2023-03-12,100,Achimota,0.0
2023-03-12,237,Dansoman,0.0
2023-03-12,norc579,Achimota,0.0
2023-03-12,norc923,Achimota,0.0
2023-03-13,18,Achimota,0.3333333333333333
2023-03-13,444,Mampong,0.6906474820143885
2023-03-13,7,Achimota,0.36923076923076925
2023-03-13,norc104,Dansoman,0.0
2023-03-14,norc474,Kaneshie,0.0
2023-03-15,418,Mampong,0.9504950495049506
2023-03-15,norc165,Dansoman,0.0
2023-03-16,401,Mampong,0.0
2023-03-16,408,Mampong,0.0
2023-03-16,norc456,Kaneshie,0.0
2023-03-18,206,Dansoman,0.0
2023-03-18,218,Dansoman,0.0
2023-03-18,30,Achimota,0.0
2023-03-18,301,Kaneshie,0.6713286713286714
2023-03-18,408,Mampong,0.0
2023-03-18,42,Achimota,1.0
2023-03-18,norc1146,Mampong,0.0
2023-03-20,422,Mampong,0.0
2023-03-20,norc579,Achimota,0.0
2023-03-21,norc533,Achimota,0.0
2023-03-22,97,Achimota,1.0
2023-03-23,50,Achimota,0.5901639344262295
2023-03-23,95,Achimota,0.0
2023-03-24,17,Achimota,0.0
2023-03-24,322,Kaneshie,0.0
2023-03-24,70,Achimota,0.6666666666666666
2023-03-24,norc356,Achimota,0.0
2023-03-25,2,Achimota,0.0
2023-03-25,237,Dansoman,0.0
2023-03-25,433,Mampong,0.0
2023-03-26,307,Kaneshie,0.6666666666666666
2023-03-27,429,Mampong,0.0
2023-03-27,47,Achimota,1.0
2023-03-27,57,Achimota,0.0
2023-03-28,220,Dansoman,0.0
2023-03-28,25,Achimota,0.0
2023-03-28,norc833,Achimota,0.3376318874560375
2023-03-29,323,Kaneshie,0.6666666666666666
2023-03-29,80,Achimota,0.0
2023-03-29,norc833,Achimota,0.670547147846333
2023-03-31,216,Dansoman,0.0
2023-03-31,219,Dansoman,0.0
2023-03-31,222,Dansoman,0.0
2023-04-01,227,Dansoman,0.3333333333333333
2023-04-02,217,Dansoman,0.0
2023-04-02,320,Kaneshie,0.0
2023-04-02,4,Achimota,0.0
2023-04-03,204,Dansoman,0.0
2023-04-03,5,Achimota,0.0
2023-04-05,318,Kaneshie,0.3333333333333333
2023-04-05,429,Mampong,0.0
2023-04-05,432,Mampong,0.0
2023-04-06,420,Mampong,0.0
2023-04-07,234,Dansoman,0.0
2023-04-07,307,Kaneshie,1.0
2023-04-07,438,Mampong,0.0
2023-04-07,65,Achimota,0.6666666666666666
2023-04-07,69,Achimota,0.0
2023-04-08,207,Dansoman,0.0
2023-04-08,norc442,Kaneshie,0.0
2023-04-08,norc456,Kaneshie,0.0
2023-04-09,52,Achimota,0.0
2023-04-09,7,Achimota,0.0
2023-04-09,norc732,Achimota,0.5
2023-04-10,210,Dansoman,0.0
2023-04-10,41,Achimota,0.3333333333333333
2023-04-10,454,Mampong,0.0
2023-04-10,68,Achimota,0.0
2023-04-10,9,Achimota,0.6792452830188679
2023-04-10,norc450,Kaneshie,0.0
2023-04-11,norc1104,Mampong,0.0
2023-04-11,norc377,Kaneshie,0.0
2023-04-12,326,Kaneshie,1.0
2023-04-12,63,Achimota,0.0
2023-04-12,norc388,Kaneshie,0.5161290322580645
2023-04-13,306,Kaneshie,0.0
2023-04-14,211,Dansoman,0.0
2023-04-14,29,Achimota,0.0
2023-04-14,39,Achimota,0.0
2023-04-14,442,Mampong,0.0
2023-04-15,330,Kaneshie,0.0
2023-04-15,424,Mampong,0.9085173501577287
2023-04-15,79,Achimota,0.5
2023-04-16,52,Achimota,0.0
2023-04-16,norc603,Achimota,0.0
2023-04-16,norc854,Achimota,0.0
2023-04-17,205,Dansoman,0.0
2023-04-17,211,Dansoman,0.0
2023-04-17,67,Achimota,0.0
2023-04-18,225,Dansoman,0.3333333333333333
2023-04-18,26,Achimota,0.0
2023-04-18,47,Achimota,0.0
2023-04-18,norc225,Kaneshie,0.0
2023-04-19,208,Dansoman,0.0
2023-04-19,32,Achimota,0.0
2023-04-19,57,Achimota,0.0
2023-04-19,norc438,Kaneshie,0.0
2023-04-20,224,Dansoman,0.0
2023-04-20,79,Achimota,0.0
2023-04-20,92,Achimota,1.103448275862069
2023-04-20,96,Achimota,0.0
2023-04-21,456,Mampong,0.0
2023-04-22,14,Achimota,0.3333333333333333
2023-04-23,436,Mampong,0.0
2023-04-23,438,Mampong,0.0
2023-04-24,436,Mampong,0.0
2023-04-25,norc858,Achimota,1.0
2023-04-26,407,Mampong,1.0
2023-04-26,norc474,Kaneshie,1.0
2023-04-27,13,Achimota,0.0
2023-04-28,314,Kaneshie,0.0
2023-04-28,norc111,Dansoman,0.0
2023-04-29,norc438,Kaneshie,0.0
2023-04-30,75,Achimota,0.0
2023-05-01,19,Achimota,0.0
2023-05-01,316,Kaneshie,1.0
2023-05-02,317,Kaneshie,0.0
2023-05-02,434,Mampong,0.0
2023-05-02,8,Achimota,0.0
2023-05-02,norc323,Kaneshie,0.0
2023-05-03,216,Dansoman,0.0
2023-05-03,7,Achimota,0.0
2023-05-03,8,Achimota,0.0
2023-05-04,325,Kaneshie,0.0
2023-05-04,73,Achimota,0.0
2023-05-05,48,Achimota,0.0
2023-05-05,50,Achimota,0.0
2023-05-06,205,Dansoman,0.0
2023-05-06,219,Dansoman,0.0
2023-05-06,305,Kaneshie,0.0
2023-05-06,405,Mampong,1.0093457943925233
2023-05-07,12,Achimota,0.0
2023-05-07,402,Mampong,1.0058207217694994
2023-05-07,454,Mampong,0.0
2023-05-07,64,Achimota,1.3333333333333333
2023-05-08,13,Achimota,0.0
2023-05-08,416,Mampong,0.5
2023-05-09,224,Dansoman,0.0
2023-05-09,318,Kaneshie,0.6666666666666666
2023-05-09,41,Achimota,1.0
2023-05-09,442,Mampong,1.0034843205574913
2023-05-10,91,Achimota,0.0
2023-05-12,237,Dansoman,0.0
2023-05-12,327,Kaneshie,0.0
2023-05-12,norc155,Dansoman,1.0
2023-05-14,223,Dansoman,0.0
2023-05-14,norc474,Kaneshie,0.0
2023-05-16,93,Achimota,0.5
2023-05-17,205,Dansoman,0.0
2023-05-19,30,Achimota,0.0
2023-05-19,78,Achimota,0.06058056373580143
2023-05-19,norc877,Achimota,0.0
2023-05-20,438,Mampong,0.0
2023-05-20,6,Achimota,0.0
2023-05-21,215,Dansoman,0.0
2023-05-21,434,Mampong,0.0
2023-05-21,86,Achimota,0.0
2023-05-21,norc926,Achimota,0.0
2023-05-22,428,Mampong,1.0017391304347827
2023-05-22,74,Achimota,0.6666666666666666
2023-05-22,norc732,Achimota,0.0
2023-05-23,236,Dansoman,0.0
2023-05-23,78,Achimota,0.0
2023-05-23,norc332,Kaneshie,0.0
2023-05-24,203,Dansoman,0.5
2023-05-24,322,Kaneshie,0.0
2023-05-24,437,Mampong,1.0034843205574913
2023-05-25,303,Kaneshie,0.0
2023-05-25,5,Achimota,0.0
2023-05-25,54,Achimota,0.0
2023-05-26,14,Achimota,1.5
2023-05-26,306,Kaneshie,0.0
2023-05-26,317,Kaneshie,0.0
2023-05-26,330,Kaneshie,0.0
2023-05-26,45,Achimota,2.0
2023-05-26,85,Achimota,0.5075694823848715
2023-05-27,norc833,Achimota,0.0
2023-05-28,456,Mampong,0.0
2023-05-28,86,Achimota,0.0
2023-05-29,211,Dansoman,0.0
2023-05-29,320,Kaneshie,0.0
2023-05-30,norc165,Dansoman,0.0
2023-05-31,91,Achimota,0.0
2023-06-01,59,Achimota,0.1207041072925398
2023-06-02,215,Dansoman,0.0
2023-06-02,27,Achimota,0.3687580025608195
2023-06-02,54,Achimota,0.0
2023-06-03,12,Achimota,0.0
2023-06-03,50,Achimota,0.0
2023-06-03,norc155,Dansoman,0.0
2023-06-04,216,Dansoman,0.0
2023-06-04,222,Dansoman,1.0
2023-06-04,82,Achimota,0.0
2023-06-04,norc932,Achimota,0.0
2023-06-05,232,Dansoman,0.0
2023-06-05,439,Mampong,0.0
2023-06-05,52,Achimota,1.8640776699029127
2023-06-05,81,Achimota,0.0
2023-06-05,norc450,Kaneshie,0.0
2023-06-06,norc930,Achimota,0.0
2023-06-07,36,Achimota,0.5
2023-06-07,92,Achimota,0.0
2023-06-07,norc469,Kaneshie,0.0
2023-06-08,215,Dansoman,0.0
2023-06-08,226,Dansoman,0.0
2023-06-08,455,Mampong,1.0
2023-06-09,99,Achimota,0.0
2023-06-10,443,Mampong,0.9142857142857143
2023-06-10,97,Achimota,0.0
2023-06-11,1,Achimota,0.0
2023-06-11,310,Kaneshie,0.0
2023-06-11,408,Mampong,1.0
2023-06-11,440,Mampong,1.0
2023-06-11,norc430,Kaneshie,0.0
2023-06-13,303,Kaneshie,0.38399999999999995
2023-06-13,324,Kaneshie,0.0
2023-06-13,418,Mampong,0.0
2023-06-13,64,Achimota,1.0
2023-06-13,norc323,Kaneshie,0.0
2023-06-14,211,Dansoman,0.3333333333333333
2023-06-15,12,Achimota,0.0
2023-06-15,norc602,Achimota,0.0
2023-06-16,13,Achimota,0.0
2023-06-16,36,Achimota,0.0
2023-06-16,72,Achimota,0.0
2023-06-16,norc456,Kaneshie,0.0
2023-06-17,210,Dansoman,0.0
2023-06-17,99,Achimota,0.0
2023-06-17,norc331,Kaneshie,0.0
2023-06-17,norc835,Achimota,0.0
2023-06-18,30,Achimota,0.0
2023-06-18,319,Kaneshie,0.0
2023-06-18,norc323,Kaneshie,0.0
2023-06-19,25,Achimota,0.0
2023-06-19,318,Kaneshie,0.0
2023-06-19,norc104,Dansoman,0.0
2023-06-19,norc930,Achimota,0.0
2023-06-20,237,Dansoman,0.0
2023-06-20,306,Kaneshie,0.0
2023-06-20,4,Achimota,0.0
2023-06-20,456,Mampong,1.0034843205574913
2023-06-20,87,Achimota,0.0
2023-06-21,30,Achimota,0.0
2023-06-21,407,Mampong,0.0
2023-06-21,87,Achimota,0.0
2023-06-22,237,Dansoman,0.0
2023-06-22,302,Kaneshie,0.0
2023-06-22,48,Achimota,0.3333333333333333
2023-06-22,norc934,Achimota,0.0
2023-06-23,408,Mampong,0.0
2023-06-23,443,Mampong,0.0
2023-06-23,6,Achimota,0.0
2023-06-24,437,Mampong,0.0
2023-06-25,17,Achimota,0.0
2023-06-25,427,Mampong,0.0
2023-06-25,norc932,Achimota,0.0
2023-06-26,97,Achimota,0.0
2023-06-27,425,Mampong,0.0
2023-06-27,431,Mampong,0.0
2023-06-27,65,Achimota,0.0
2023-06-28,12,Achimota,0.0
2023-06-29,14,Achimota,0.0
2023-06-29,231,Dansoman,0.0
2023-06-29,norc1104,Mampong,0.0
2023-06-30,323,Kaneshie,0.0
2023-06-30,330,Kaneshie,0.0
2023-06-30,416,Mampong,0.0
2023-06-30,norc421,Kaneshie,0.0
2023-07-01,28,Achimota,0.0
2023-07-01,norc524,Achimota,0.0
2023-07-01,norc934,Achimota,0.0
2023-07-02,229,Dansoman,0.0
2023-07-02,72,Achimota,0.0
2023-07-02,norc146,Dansoman,0.0
2023-07-02,norc858,Achimota,0.0
2023-07-03,204,Dansoman,0.3804491413474241
2023-07-04,90,Achimota,0.0
2023-07-04,norc169,Dansoman,0.0
2023-07-05,25,Achimota,0.0
2023-07-05,313,Kaneshie,0.0
2023-07-05,322,Kaneshie,1.1272015655577299
2023-07-05,422,Mampong,1.8227848101265822
2023-07-05,73,Achimota,2.3333333333333335
2023-07-06,210,Dansoman,1.0759651307596514
2023-07-06,220,Dansoman,1.0
2023-07-06,228,Dansoman,0.0
2023-07-06,232,Dansoman,0.6889952153110048
2023-07-06,323,Kaneshie,0.0
2023-07-06,330,Kaneshie,0.0
2023-07-06,83,Achimota,0.5
2023-07-07,17,Achimota,1.0
2023-07-08,433,Mampong,0.0
2023-07-09,28,Achimota,0.0
2023-07-09,417,Mampong,0.0
2023-07-09,438,Mampong,0.0
2023-07-11,437,Mampong,2.0
2023-07-11,73,Achimota,1.6666666666666667
2023-07-12,418,Mampong,0.0
2023-07-13,236,Dansoman,0.0
2023-07-13,32,Achimota,0.0
2023-07-13,402,Mampong,0.0
2023-07-14,208,Dansoman,0.0
2023-07-15,229,Dansoman,0.0
2023-07-15,442,Mampong,0.0
2023-07-15,norc421,Kaneshie,0.0
2023-07-16,50,Achimota,0.0
2023-07-17,428,Mampong,1.0
2023-07-17,76,Achimota,0.0
2023-07-18,16,Achimota,0.0
2023-07-18,50,Achimota,0.0
2023-07-18,69,Achimota,0.0
2023-07-18,95,Achimota,0.0
2023-07-18,norc927,Achimota,0.0
2023-07-19,233,Dansoman,0.0
2023-07-19,303,Kaneshie,0.0
2023-07-19,401,Mampong,0.5
2023-07-19,66,Achimota,0.0
2023-07-20,326,Kaneshie,0.0
2023-07-21,206,Dansoman,0.0
2023-07-21,210,Dansoman,0.0
2023-07-21,5,Achimota,0.6666666666666666
2023-07-21,7,Achimota,1.0
2023-07-22,220,Dansoman,0.3337195828505214
2023-07-22,26,Achimota,0.0
2023-07-22,27,Achimota,0.330654420206659
2023-07-23,209,Dansoman,0.0
2023-07-23,6,Achimota,0.0
2023-07-24,327,Kaneshie,0.0
2023-07-24,45,Achimota,0.0
